AL, 96, 2011090618, 01, CARQ, -24, 230N,  950W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ, -18, 219N,  945W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ, -12, 215N,  943W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 153,   5,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ,  -6, 210N,  940W,  25,    0, DB,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0,     INVEST,  , 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  34, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  50, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 01, CARQ,   0, 206N,  938W,  25, 1008, DB,  64, NEQ,    0,    0,    0,    0, 1010,  120,  60,   0,   0,   L,   0,   X, 155,   3,     INVEST, S, 
AL, 96, 2011090618, 03,  NAM,   0, 194N,  929W,  27, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLIP,  72, 171N,  862W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  12, 138N,  818W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  24, 144N,  822W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  36, 151N,  825W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  48, 159N,  829W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  60, 167N,  833W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  72, 176N,  838W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  84, 183N,  839W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5,  96, 191N,  840W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5, 108, 201N,  841W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CLP5, 120, 211N,  840W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CMCI,   0, 132N,  814W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CMCI,  12, 143N,  813W,  26,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CMCI,  24, 148N,  816W,  23,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, CMCI,  36, 148N,  821W,  16,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,   0, 132N,  814W,  25,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  12, 138N,  818W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  24, 147N,  823W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  36, 157N,  828W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  48, 166N,  833W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  60, 171N,  841W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  72, 173N,  849W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  84, 178N,  854W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP,  96, 186N,  856W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP, 108, 191N,  859W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, DSHP, 120, 193N,  862W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,   0, 132N,  814W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  12, 137N,  819W,  32,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  24, 147N,  821W,  46,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  36, 156N,  828W,  68,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  48, 162N,  836W,  83,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  60, 165N,  846W,  94,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  72, 167N,  857W,  97,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  84, 168N,  868W,  96,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I,  96, 172N,  878W,  78,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I, 108, 180N,  889W,  44,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I, 120, 192N,  900W,  42,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GF5I, 132, 208N,  913W,  70,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,   0, 134N,  812W,  26, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,   6, 135N,  815W,  43, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  12, 138N,  818W,  40, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  18, 140N,  818W,  32, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  24, 147N,  820W,  39,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  30, 151N,  824W,  53,  993,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  36, 155N,  828W,  56,  991,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  42, 159N,  831W,  68,  983,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  48, 161N,  837W,  71,  981,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  54, 162N,  842W,  77,  978,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  60, 160N,  846W,  73,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  66, 160N,  851W,  75,  981,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  72, 159N,  857W,  71,  984,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  78, 158N,  862W,  59,  987,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  84, 159N,  867W,  55,  991,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  90, 159N,  872W,  46,  993,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5,  96, 160N,  878W,  47,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5, 102, 160N,  886W,  43,  994,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5, 108, 159N,  891W,  29,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5, 114, 163N,  896W,  20, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5, 120, 166N,  899W,  20, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFD5, 126, 170N,  905W,  17, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,   0, 132N,  814W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  12, 138N,  817W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  24, 148N,  818W,  38,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  36, 158N,  825W,  62,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  48, 165N,  834W,  81,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  60, 168N,  845W,  90,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  72, 169N,  855W,  93,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  84, 169N,  865W,  94,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI,  96, 173N,  875W,  82,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI, 108, 180N,  885W,  44,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI, 120, 190N,  893W,  20,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDI, 132, 204N,  900W,   9,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,   0, 134N,  812W,  26, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,   6, 135N,  815W,  39, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  12, 138N,  818W,  43,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  18, 142N,  817W,  39,  996,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  24, 148N,  820W,  52,  992,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  30, 153N,  822W,  62,  985,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  36, 158N,  825W,  73,  979,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  42, 163N,  829W,  89,  965,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  48, 165N,  834W,  96,  964,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  54, 166N,  838W,  96,  960,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  60, 167N,  843W,  98,  959,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  66, 167N,  848W, 100,  958,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  72, 168N,  854W, 101,  955,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  78, 169N,  859W, 101,  954,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  84, 170N,  865W, 102,  956,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  90, 172N,  872W, 105,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL,  96, 173N,  880W, 103,  951,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL, 102, 175N,  884W,  80,  964,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL, 108, 179N,  889W,  52,  974,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL, 114, 185N,  894W,  36,  982,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL, 120, 192N,  898W,  31,  985,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDL, 126, 198N,  901W,  45,  984,   ,   0,    ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDT,   0, 129N,  812W,  28, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDT,   6, 133N,  815W,  38, 1004, XX,  34, NEQ,   45,   53,   50,   35, 
AL, 96, 2011102218, 03, GFDT,  12, 135N,  816W,  41, 1002, XX,  34, NEQ,    0,   34,   51,   45, 
AL, 96, 2011102218, 03, GFDT,  18, 139N,  816W,  38, 1001, XX,  34, NEQ,   63,   64,   46,   35, 
AL, 96, 2011102218, 03, GFDT,  24, 146N,  818W,  52,  999, XX,  34, NEQ,   58,   64,   58,   51, 
AL, 96, 2011102218, 03, GFDT,  24, 146N,  818W,  52,  999, XX,  50, NEQ,    0,   35,    0,    0, 
AL, 96, 2011102218, 03, GFDT,  30, 151N,  820W,  62,  998, XX,  34, NEQ,   66,   71,   56,   48, 
AL, 96, 2011102218, 03, GFDT,  30, 151N,  820W,  62,  998, XX,  50, NEQ,   38,   32,   30,   26, 
AL, 96, 2011102218, 03, GFDT,  36, 156N,  823W,  65,  997, XX,  34, NEQ,   78,   85,   54,   62, 
AL, 96, 2011102218, 03, GFDT,  36, 156N,  823W,  65,  997, XX,  50, NEQ,   38,   38,   33,   34, 
AL, 96, 2011102218, 03, GFDT,  36, 156N,  823W,  65,  997, XX,  64, NEQ,   27,    0,    0,   22, 
AL, 96, 2011102218, 03, GFDT,  42, 161N,  828W,  80,  994, XX,  34, NEQ,   85,   75,   69,   76, 
AL, 96, 2011102218, 03, GFDT,  42, 161N,  828W,  80,  994, XX,  50, NEQ,   45,   37,   39,   45, 
AL, 96, 2011102218, 03, GFDT,  42, 161N,  828W,  80,  994, XX,  64, NEQ,   33,   27,   29,   35, 
AL, 96, 2011102218, 03, GFDT,  48, 163N,  833W,  84,  993, XX,  34, NEQ,   76,   70,  177,   70, 
AL, 96, 2011102218, 03, GFDT,  48, 163N,  833W,  84,  993, XX,  50, NEQ,   44,   42,   42,   41, 
AL, 96, 2011102218, 03, GFDT,  48, 163N,  833W,  84,  993, XX,  64, NEQ,   34,   32,   33,   31, 
AL, 96, 2011102218, 03, GFDT,  54, 164N,  837W,  86,  991, XX,  34, NEQ,   87,   79,  110,  148, 
AL, 96, 2011102218, 03, GFDT,  54, 164N,  837W,  86,  991, XX,  50, NEQ,   50,   44,   44,   47, 
AL, 96, 2011102218, 03, GFDT,  54, 164N,  837W,  86,  991, XX,  64, NEQ,   35,   35,   35,   35, 
AL, 96, 2011102218, 03, GFDT,  60, 165N,  841W,  83,  990, XX,  34, NEQ,   96,   80,  129,   99, 
AL, 96, 2011102218, 03, GFDT,  60, 165N,  841W,  83,  990, XX,  50, NEQ,   48,   42,   47,   46, 
AL, 96, 2011102218, 03, GFDT,  60, 165N,  841W,  83,  990, XX,  64, NEQ,   36,   33,   36,   34, 
AL, 96, 2011102218, 03, GFDT,  66, 165N,  846W,  88,  989, XX,  34, NEQ,  109,   77,  138,  158, 
AL, 96, 2011102218, 03, GFDT,  66, 165N,  846W,  88,  989, XX,  50, NEQ,   51,   42,   53,   47, 
AL, 96, 2011102218, 03, GFDT,  66, 165N,  846W,  88,  989, XX,  64, NEQ,   37,   35,   39,   37, 
AL, 96, 2011102218, 03, GFDT,  72, 166N,  853W,  91,  988, XX,  34, NEQ,  121,   79,  138,  149, 
AL, 96, 2011102218, 03, GFDT,  72, 166N,  853W,  91,  988, XX,  50, NEQ,   51,   48,   49,   50, 
AL, 96, 2011102218, 03, GFDT,  72, 166N,  853W,  91,  988, XX,  64, NEQ,   38,   40,   38,   39, 
AL, 96, 2011102218, 03, GFDT,  78, 167N,  858W,  88,  987, XX,  34, NEQ,   93,   73,  124,  121, 
AL, 96, 2011102218, 03, GFDT,  78, 167N,  858W,  88,  987, XX,  50, NEQ,   55,   53,   53,   51, 
AL, 96, 2011102218, 03, GFDT,  78, 167N,  858W,  88,  987, XX,  64, NEQ,   42,   43,   36,   42, 
AL, 96, 2011102218, 03, GFDT,  84, 168N,  863W,  90,  985, XX,  34, NEQ,  101,   69,   94,   95, 
AL, 96, 2011102218, 03, GFDT,  84, 168N,  863W,  90,  985, XX,  50, NEQ,   58,   58,   58,   54, 
AL, 96, 2011102218, 03, GFDT,  84, 168N,  863W,  90,  985, XX,  64, NEQ,   45,   41,   39,   44, 
AL, 96, 2011102218, 03, GFDT,  90, 170N,  870W,  96,  984, XX,  34, NEQ,  104,   78,   76,   92, 
AL, 96, 2011102218, 03, GFDT,  90, 170N,  870W,  96,  984, XX,  50, NEQ,   65,   66,   56,   55, 
AL, 96, 2011102218, 03, GFDT,  90, 170N,  870W,  96,  984, XX,  64, NEQ,   50,   40,   40,   43, 
AL, 96, 2011102218, 03, GFDT,  96, 171N,  878W,  91,  984, XX,  34, NEQ,   92,   92,   68,   45, 
AL, 96, 2011102218, 03, GFDT,  96, 171N,  878W,  91,  984, XX,  50, NEQ,   63,   58,   56,   20, 
AL, 96, 2011102218, 03, GFDT,  96, 171N,  878W,  91,  984, XX,  64, NEQ,   40,   41,   36,    0, 
AL, 96, 2011102218, 03, GFDT, 102, 173N,  883W,  76,  986, XX,  34, NEQ,   89,   79,    0,    0, 
AL, 96, 2011102218, 03, GFDT, 102, 173N,  883W,  76,  986, XX,  50, NEQ,   54,   53,    0,    0, 
AL, 96, 2011102218, 03, GFDT, 102, 173N,  883W,  76,  986, XX,  64, NEQ,    0,   38,    0,    0, 
AL, 96, 2011102218, 03, GFDT, 108, 177N,  888W,  42,  989, XX,  34, NEQ,   86,   82,    0,   39, 
AL, 96, 2011102218, 03, GFDT, 114, 183N,  893W,  34,  991, XX,  34, NEQ,   27,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDT, 120, 190N,  897W,  33,  993, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFDT, 126, 196N,  899W,  44,  992, XX,  34, NEQ,    0,    0,   68,   65, 
AL, 96, 2011102218, 03, GFTI,   0, 132N,  814W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFTI,  12, 139N,  816W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFTI,  24, 149N,  818W,  38,    0,   ,  34, NEQ,   44,   34,   21,   33, 
AL, 96, 2011102218, 03, GFTI,  36, 159N,  824W,  57,    0,   ,  34, NEQ,   64,   54,   34,   54, 
AL, 96, 2011102218, 03, GFTI,  36, 159N,  824W,  57,    0,   ,  50, NEQ,   30,   22,   22,   27, 
AL, 96, 2011102218, 03, GFTI,  48, 167N,  833W,  72,    0,   ,  34, NEQ,   88,   62,   78,  102, 
AL, 96, 2011102218, 03, GFTI,  48, 167N,  833W,  72,    0,   ,  50, NEQ,   43,   39,   42,   42, 
AL, 96, 2011102218, 03, GFTI,  48, 167N,  833W,  72,    0,   ,  64, NEQ,   32,   29,   30,   28, 
AL, 96, 2011102218, 03, GFTI,  60, 169N,  844W,  82,    0,   ,  34, NEQ,  103,   63,  117,  141, 
AL, 96, 2011102218, 03, GFTI,  60, 169N,  844W,  82,    0,   ,  50, NEQ,   51,   47,   56,   50, 
AL, 96, 2011102218, 03, GFTI,  60, 169N,  844W,  82,    0,   ,  64, NEQ,   37,   39,   42,   38, 
AL, 96, 2011102218, 03, GFTI,  72, 170N,  854W,  86,    0,   ,  34, NEQ,   97,   64,   90,  112, 
AL, 96, 2011102218, 03, GFTI,  72, 170N,  854W,  86,    0,   ,  50, NEQ,   57,   55,   60,   53, 
AL, 96, 2011102218, 03, GFTI,  72, 170N,  854W,  86,    0,   ,  64, NEQ,   44,   46,   44,   42, 
AL, 96, 2011102218, 03, GFTI,  84, 171N,  864W,  88,    0,   ,  34, NEQ,   91,   61,   55,   78, 
AL, 96, 2011102218, 03, GFTI,  84, 171N,  864W,  88,    0,   ,  50, NEQ,   58,   58,   33,   51, 
AL, 96, 2011102218, 03, GFTI,  84, 171N,  864W,  88,    0,   ,  64, NEQ,   46,   46,   19,   39, 
AL, 96, 2011102218, 03, GFTI,  96, 174N,  874W,  73,    0,   ,  34, NEQ,   85,   66,   20,   35, 
AL, 96, 2011102218, 03, GFTI,  96, 174N,  874W,  73,    0,   ,  50, NEQ,   37,   49,   12,   23, 
AL, 96, 2011102218, 03, GFTI,  96, 174N,  874W,  73,    0,   ,  64, NEQ,   28,   36,    7,   14, 
AL, 96, 2011102218, 03, GFTI, 108, 181N,  884W,  40,    0,   ,  34, NEQ,   57,   47,    0,    0, 
AL, 96, 2011102218, 03, GFTI, 120, 191N,  892W,  26,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GFTI, 132, 205N,  899W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,   0, 132N,  814W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  12, 138N,  817W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  24, 148N,  818W,  43,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  36, 158N,  825W,  72,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  48, 165N,  834W,  91,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  60, 168N,  845W,  99,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  72, 169N,  855W, 103,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  84, 169N,  865W, 104,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI,  96, 173N,  875W,  92,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI, 108, 180N,  885W,  54,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI, 120, 190N,  893W,  30,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, GHMI, 132, 204N,  900W,  18,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, HWFI,   0, 132N,  814W,  25,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, HWFI,  12, 140N,  815W,  35,    0,   ,  34, NEQ,   30,   43,   45,   15, 
AL, 96, 2011102218, 03, HWFI,  24, 151N,  818W,  46,    0,   ,  34, NEQ,   55,   70,   77,   56, 
AL, 96, 2011102218, 03, HWFI,  36, 160N,  823W,  57,    0,   ,  34, NEQ,   65,   75,  104,   76, 
AL, 96, 2011102218, 03, HWFI,  36, 160N,  823W,  57,    0,   ,  50, NEQ,   43,   45,   35,   35, 
AL, 96, 2011102218, 03, HWFI,  48, 166N,  831W,  70,    0,   ,  34, NEQ,   76,   84,  133,   81, 
AL, 96, 2011102218, 03, HWFI,  48, 166N,  831W,  70,    0,   ,  50, NEQ,   51,   51,   44,   47, 
AL, 96, 2011102218, 03, HWFI,  48, 166N,  831W,  70,    0,   ,  64, NEQ,   33,   23,   28,   32, 
AL, 96, 2011102218, 03, HWFI,  60, 169N,  839W,  80,    0,   ,  34, NEQ,   86,   81,  127,   98, 
AL, 96, 2011102218, 03, HWFI,  60, 169N,  839W,  80,    0,   ,  50, NEQ,   55,   54,   54,   54, 
AL, 96, 2011102218, 03, HWFI,  60, 169N,  839W,  80,    0,   ,  64, NEQ,   41,   39,   36,   42, 
AL, 96, 2011102218, 03, HWFI,  72, 171N,  848W,  83,    0,   ,  34, NEQ,   85,   74,  117,  103, 
AL, 96, 2011102218, 03, HWFI,  72, 171N,  848W,  83,    0,   ,  50, NEQ,   57,   54,   58,   55, 
AL, 96, 2011102218, 03, HWFI,  72, 171N,  848W,  83,    0,   ,  64, NEQ,   43,   42,   37,   42, 
AL, 96, 2011102218, 03, HWFI,  84, 173N,  857W,  81,    0,   ,  34, NEQ,   84,   75,  103,   97, 
AL, 96, 2011102218, 03, HWFI,  84, 173N,  857W,  81,    0,   ,  50, NEQ,   57,   54,   55,   54, 
AL, 96, 2011102218, 03, HWFI,  84, 173N,  857W,  81,    0,   ,  64, NEQ,   43,   40,   36,   40, 
AL, 96, 2011102218, 03, HWFI,  96, 177N,  865W,  79,    0,   ,  34, NEQ,   77,   79,   90,   82, 
AL, 96, 2011102218, 03, HWFI,  96, 177N,  865W,  79,    0,   ,  50, NEQ,   54,   52,   50,   50, 
AL, 96, 2011102218, 03, HWFI,  96, 177N,  865W,  79,    0,   ,  64, NEQ,   40,   38,   35,   37, 
AL, 96, 2011102218, 03, HWFI, 108, 183N,  871W,  75,    0,   ,  34, NEQ,   75,   75,   74,   57, 
AL, 96, 2011102218, 03, HWFI, 108, 183N,  871W,  75,    0,   ,  50, NEQ,   50,   48,   45,   37, 
AL, 96, 2011102218, 03, HWFI, 108, 183N,  871W,  75,    0,   ,  64, NEQ,   35,   34,   29,   23, 
AL, 96, 2011102218, 03, HWFI, 120, 193N,  874W,  62,    0,   ,  34, NEQ,   73,   75,   65,   11, 
AL, 96, 2011102218, 03, HWFI, 120, 193N,  874W,  62,    0,   ,  50, NEQ,   46,   46,   42,    0, 
AL, 96, 2011102218, 03, HWFI, 132, 206N,  877W,  39,    0,   ,  34, NEQ,   71,   78,   64,    0, 
AL, 96, 2011102218, 03, HWRF,   0, 132N,  813W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, HWRF,   6, 136N,  813W,  27, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, HWRF,  12, 140N,  814W,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, HWRF,  18, 144N,  817W,  28, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 96, 2011102218, 03, HWRF,  24, 148N,  819W,  37, 1001, XX,  34, NEQ,    0,   55,   52,    0, 
AL, 96, 2011102218, 03, HWRF,  30, 155N,  822W,  40, 1000, XX,  34, NEQ,   52,   54,   59,    0, 
AL, 96, 2011102218, 03, HWRF,  36, 158N,  825W,  47,  997, XX,  34, NEQ,   56,   70,   72,  115, 
AL, 96, 2011102218, 03, HWRF,  42, 161N,  828W,  46,  996, XX,  34, NEQ,   57,   70,  105,   65, 
AL, 96, 2011102218, 03, HWRF,  48, 164N,  832W,  55,  987, XX,  34, NEQ,   71,   83,  150,  150, 
AL, 96, 2011102218, 03, HWRF,  48, 164N,  832W,  55,  987, XX,  50, NEQ,   41,   32,   31,   35, 
AL, 96, 2011102218, 03, HWRF,  54, 167N,  837W,  67,  983, XX,  34, NEQ,   75,   83,  101,   78, 
AL, 96, 2011102218, 03, HWRF,  54, 167N,  837W,  67,  983, XX,  50, NEQ,   47,   52,   36,   45, 
